accepted_step,timestamp,keyframe_count,imu_valid,imu_sample_count,accel_norm_mps2,accel_norm_error_mps2,accel_std_norm_mps2,ground_valid,ground_quality,localmap_ground_valid,localmap_ground_corr,current_ground_L_x,current_ground_L_y,current_ground_L_z,current_ground_W_x,current_ground_W_y,current_ground_W_z,localmap_ground_L_x,localmap_ground_L_y,localmap_ground_L_z,localmap_ground_W_x,localmap_ground_W_y,localmap_ground_W_z,imu_up_L_x,imu_up_L_y,imu_up_L_z,imu_up_W_x,imu_up_W_y,imu_up_W_z,slam_up_L_x,slam_up_L_y,slam_up_L_z,gravity_ref_valid,gravity_ref_W_x,gravity_ref_W_y,gravity_ref_W_z,ground_to_map_deg,slam_to_imu_gravity_deg,frontend_gravity_drift_deg,ground_to_imu_gravity_deg,localmap_to_imu_gravity_deg,ground_to_slam_up_deg,localmap_to_slam_up_deg,current_ground_to_gravity_ref_deg,localmap_ground_to_gravity_ref_deg,world_roll_deg,world_pitch_deg,world_yaw_deg,world_x_m,world_y_m,world_z_m
1273,1782712735.340110064,215,0,21,9.574332344,0.232317656,3.031178881,1,0.955828291,1,135,-0.020510257,0.036771754,0.999113191,0.027657453,0.020810928,0.999400806,-0.016618249,0.044672749,0.998863444,0.027103064,0.012018716,0.999560391,-0.006589933,0.064967955,0.997865591,0.025652364,-0.010594351,0.999614784,0.013025493,0.045356062,0.998885962,1,-0.006585694,0.007816696,0.999947763,0.504841536,nan,nan,nan,nan,1.983549892,1.698975220,2.098850340,1.945400706,2.599823456,-0.746326865,-157.402645207,55.748271344,-54.988638955,0.919897920
1274,1782712735.438747644,216,0,21,8.878361500,0.928288500,4.307056406,1,0.858005797,1,126,-0.021958444,0.040589484,0.998934593,0.025627608,0.018437813,0.999501512,-0.016146380,0.045271919,0.998844206,0.022090706,0.011867432,0.999685533,0.010176910,-0.065781505,0.997782153,-0.045271505,0.103801132,0.993567218,0.008820869,0.047632059,0.998826000,1,-0.006585694,0.007816696,0.999947763,0.427664941,nan,nan,nan,nan,1.809184977,1.436933256,1.943682328,1.659473885,2.730255273,-0.505405118,-157.151052008,55.655560566,-55.025125029,0.925160830
1275,1782712735.539079666,216,0,22,10.934339663,1.127689663,5.490908717,1,0.783318675,1,93,-0.020794007,0.047842387,0.998638431,0.028286776,0.012229834,0.999525032,-0.028824107,0.077208351,0.996598235,0.047158924,-0.011735715,0.998818456,-0.037602789,0.122377812,0.991770992,0.072913943,-0.050074074,0.996080390,0.010025784,0.048071544,0.998793577,1,-0.006585694,0.007816696,0.999947763,1.748297852,nan,nan,nan,nan,1.765985088,2.785513516,2.014230610,3.277873767,2.755497075,-0.574444761,-157.030372228,55.572663729,-55.062533350,0.918832191
1276,1782712735.638928175,216,0,22,9.089955893,0.716694107,3.253363583,1,0.907788114,1,135,-0.029260499,0.045431850,0.998538818,0.030863018,0.017928148,0.999362825,-0.023858484,0.062964708,0.997730534,0.032871364,-0.000325437,0.999459538,0.030635766,-0.002698595,0.999526972,-0.043219343,0.038319734,0.998330449,0.006186447,0.049653330,0.998747353,1,-0.006585694,0.007816696,0.999947763,1.052193977,nan,nan,nan,nan,2.045455889,1.883822128,2.222883078,2.308679939,2.846151041,-0.354459569,-156.615290394,55.473193191,-55.099860380,0.928265309
1277,1782712735.739893675,216,0,20,10.434446552,0.627796552,5.655792626,1,0.719471400,1,109,-0.015915378,0.041208325,0.999023811,0.026121613,0.016739335,0.999518612,-0.007698178,0.072225917,0.997358589,0.031003085,-0.015018263,0.999406454,-0.007041610,0.097746832,0.995186401,0.040618421,-0.038746832,0.998423170,0.014723502,0.046106942,0.998827997,1,-0.006585694,0.007816696,0.999947763,1.841036684,nan,nan,nan,nan,1.777880750,1.974177820,1.942720457,2.520334894,2.642956763,-0.843625020,-156.439077750,55.392514109,-55.131991966,0.925716621
1278,1782712735.838951826,216,0,22,9.488891632,0.317758368,3.237253615,1,0.903309975,1,132,-0.009104744,0.044022215,0.998989063,0.022231840,0.012831292,0.999670497,-0.012229942,0.064267621,0.997857756,0.033322196,-0.004427667,0.999434854,0.034520058,0.012008365,0.999331859,-0.030641130,0.024337207,0.999234117,0.016424645,0.046707204,0.998773582,1,-0.006585694,0.007816696,0.999947763,1.175524467,nan,nan,nan,nan,1.470886007,1.926364578,1.676069796,2.392111032,2.677461099,-0.941105160,-156.028412736,55.289185417,-55.174910984,0.941875487
1279,1782712735.938983202,216,0,22,9.870162965,0.063512965,3.175515647,1,0.697091615,1,86,-0.002831540,0.035997578,0.999347866,0.023668552,0.012594844,0.999640520,-0.003326585,0.054431518,0.998511965,0.031792133,-0.003980368,0.999486577,0.031707025,-0.016613738,0.999359119,-0.029645338,0.046019280,0.998500566,0.023932240,0.037592322,0.999006539,1,-0.006585694,0.007816696,0.999947763,1.057667684,nan,nan,nan,nan,1.536342000,1.836090190,1.755082813,2.300736016,2.155006528,-1.371347275,-155.416114232,55.209673242,-55.220474098,0.937970862
1280,1782712736.038881302,217,0,22,10.096388225,0.289738225,3.549943321,1,0.781511732,1,103,0.002493595,0.040817553,0.999163505,0.023455222,0.009904662,0.999675823,-0.004333427,0.064482302,0.997909442,0.039500878,-0.008816795,0.999180637,0.001409019,0.076552044,0.997064591,0.039295716,-0.022206572,0.998980838,0.027942800,0.040065761,0.998806255,1,-0.006585694,0.007816696,0.999947763,1.413049236,nan,nan,nan,nan,1.458951176,2.319559646,1.725505695,2.807910775,2.297111049,-1.601212948,-155.448208157,55.108799463,-55.255659977,0.944804497
1281,1782712736.139191866,217,0,21,9.495673229,0.310976771,3.921991326,1,0.749070894,1,86,0.008854825,0.042151670,0.999071984,0.021182631,0.008828168,0.999736645,-0.001073302,0.067987731,0.997685580,0.040951723,-0.010582551,0.999105083,0.012272674,0.010108050,0.999873596,0.004739792,0.036551402,0.999320534,0.031787179,0.041358509,0.998638598,1,-0.006585694,0.007816696,0.999947763,1.587869615,nan,nan,nan,nan,1.314976070,2.424161290,1.592160132,2.921304719,2.371543216,-1.821578037,-155.441181865,55.018561694,-55.299342515,0.949654039
1282,1782712736.239200592,217,0,20,9.921039547,0.114389547,3.186696839,1,0.688880256,1,96,0.013021910,0.040240316,0.999105173,0.019616573,0.011286859,0.999743866,-0.002321010,0.067851463,0.997692734,0.045062756,-0.007465396,0.998956263,0.003954489,0.010814624,0.999933701,0.015582928,0.041814846,0.999003849,0.035551806,0.042307068,0.998471923,1,-0.006585694,0.007816696,0.999947763,1.811723832,nan,nan,nan,nan,1.296823355,2.618007564,1.514477190,3.086955944,2.426274877,-2.037397807,-155.388025391,54.922768725,-55.346749826,0.944958683
1283,1782712736.339087486,217,0,22,9.107163776,0.699486224,4.060808644,1,0.672513002,1,86,0.010934621,0.045646509,0.998897808,0.027485411,0.005719950,0.999605839,0.021782632,0.065757919,0.997597821,0.025871681,-0.017110433,0.999518829,0.042052941,-0.013550204,0.999023494,-0.025262616,0.046820043,0.998583839,0.038335675,0.039536621,0.998482464,1,-0.006585694,0.007816696,0.999947763,1.311386339,nan,nan,nan,nan,1.608749581,1.777480508,1.956016659,2.345113409,2.267539777,-2.197010750,-155.718374426,54.841227443,-55.369661913,0.954568138
1284,1782712736.439427376,217,0,21,10.495302192,0.688652192,3.205860032,1,0.620118305,1,81,0.014917602,0.044280701,0.998907746,0.019654285,0.008377760,0.999771735,0.006741598,0.068333243,0.997639774,0.036995915,-0.010223013,0.999263125,-0.005231751,-0.107612234,0.994179177,-0.024656616,0.154630224,0.987664693,0.036272600,0.043815467,0.998380941,1,-0.006585694,0.007816696,0.999947763,1.457402868,nan,nan,nan,nan,1.224237025,2.199689179,1.503860685,2.703042931,2.512900024,-2.078722887,-155.729004611,54.739849546,-55.407189724,0.955688856
1285,1782712736.539022684,217,0,22,9.588129578,0.218520422,2.650008147,1,0.767553411,1,91,0.014853230,0.046950328,0.998786788,0.023101849,0.004524581,0.999722878,0.006608774,0.069363854,0.997569536,0.039430263,-0.012935671,0.999138590,0.015994828,-0.014841296,0.999761922,-0.002093040,0.060944150,0.998138983,0.037884794,0.042088446,0.998395365,1,-0.006585694,0.007816696,0.999947763,1.370131427,nan,nan,nan,nan,1.348910639,2.378338522,1.711509546,2.892912258,2.413936842,-2.171158350,-157.051316715,54.646093779,-55.431178443,0.965002854
1286,1782712736.639180660,218,0,21,9.700727307,0.105922693,4.495815912,1,0.517034520,1,74,0.029892376,0.041961709,0.998671949,0.008234178,0.006485590,0.999945066,-0.003876698,0.049327376,0.998775140,0.042453811,0.011260783,0.999034969,0.018138479,-0.061970358,0.997913158,-0.016843746,0.107859339,0.994023466,0.039855647,0.045180747,0.998183464,1,-0.006585694,0.007816696,0.999947763,1.980423475,nan,nan,nan,nan,0.600564144,2.517348037,0.852542180,2.817446882,2.591608196,-2.284165349,-159.767800917,54.551611508,-55.437822882,0.970461465
1287,1782712736.739408731,218,0,21,9.696052183,0.110597817,3.711237735,1,0.661733294,1,94,0.022742053,0.044979224,0.998729027,0.015341641,0.001639956,0.999880965,-0.012997862,0.058062771,0.998228316,0.053346867,0.000005502,0.998576042,0.034560715,0.051693836,0.998064780,0.006119577,-0.008367905,0.999946263,0.037851356,0.041868904,0.998405864,1,-0.006585694,0.007816696,0.999947763,2.180965451,nan,nan,nan,nan,0.884054210,3.058001947,1.305271610,3.464344583,2.401334795,-2.169241165,-162.330305971,54.450277558,-55.448477077,0.969311319
1288,1782712736.839186668,219,0,22,9.649106731,0.157543269,3.502721778,1,0.742431563,1,87,0.013402663,0.044761520,0.998907791,0.018771541,0.005222383,0.999810160,-0.005117586,0.085654797,0.996311731,0.047377167,-0.029445299,0.998442977,0.001024088,0.135466333,0.990781421,0.054497808,-0.079337850,0.995356968,0.032882549,0.044844845,0.998452642,1,-0.006585694,0.007816696,0.999947763,2.576616143,nan,nan,nan,nan,1.116447734,3.197727896,1.460507413,3.758993836,2.571673956,-1.884370958,-164.757866918,54.344868007,-55.462985736,0.975575971
1289,1782712736.939674616,219,0,21,9.638680389,0.167969611,3.928185404,1,0.771496243,1,109,0.006929377,0.049913928,0.998729485,0.018761492,0.004977190,0.999811599,-0.004660154,0.087472441,0.996156039,0.039139699,-0.028717456,0.998821001,-0.030929890,0.114422531,0.992950566,0.071152079,-0.048603017,0.996280647,0.026336291,0.050160100,0.998393892,1,-0.006585694,0.007816696,0.999947763,2.257033699,nan,nan,nan,nan,1.112207374,2.782512090,1.461431551,3.354522060,2.876167044,-1.509132790,-165.917845151,54.259165023,-55.484440293,0.983160350
1290,1782712737.039431095,219,0,21,10.331361800,0.524711800,4.122337108,1,0.790435681,1,94,-0.000625262,0.048433812,0.998826199,0.020906766,0.009436120,0.999736899,-0.020634018,0.086687550,0.996021840,0.049883838,-0.022663060,0.998497866,0.006061819,0.055890210,0.998418519,0.016310743,0.000528774,0.999866831,0.021981632,0.052299057,0.998389511,1,-0.006585694,0.007816696,0.999947763,2.478898572,nan,nan,nan,nan,1.314342595,3.140843857,1.578028414,3.678255627,2.998608106,-1.259556179,-165.454059469,54.169519614,-55.502416800,0.985044233
1291,1782712737.139883518,219,0,20,9.497830686,0.308819314,2.116922769,1,0.568205330,1,77,0.013933329,0.052287172,0.998534884,0.010785646,0.003180169,0.999936776,-0.015745592,0.094074194,0.995440667,0.050211810,-0.029674946,0.998297637,0.016274143,0.033308892,0.999312599,0.003632915,0.020930420,0.999774334,0.025172113,0.052573671,0.998299741,1,-0.006585694,0.007816696,0.999947763,2.942319435,nan,nan,nan,nan,0.644288368,3.343685061,1.030161023,3.901204538,3.014594938,-1.442408207,-165.092725588,54.072076443,-55.532240730,0.990308852
1292,1782712737.247748375,219,0,22,9.800419736,0.006230264,1.900385983,1,0.746676165,1,93,0.009700897,0.051763411,0.998612258,0.020225238,0.003949259,0.999787649,-0.004427477,0.079365482,0.996835753,0.041228935,-0.018915967,0.998970651,0.019294884,0.074976293,0.996998627,0.017205928,-0.021037646,0.999630619,0.030241856,0.050131317,0.998284669,1,-0.006585694,0.007816696,0.999947763,1.779602519,nan,nan,nan,nan,1.180789477,2.599897704,1.552127407,3.139568211,2.874833339,-1.732994911,-164.460185123,53.981542353,-55.556060457,0.995075975
1293,1782712737.338902235,219,0,22,10.090530981,0.283880981,3.573616534,1,0.662379516,1,86,0.014249640,0.048466107,0.998723177,0.018591911,0.005446656,0.999812320,-0.002425622,0.058907348,0.998260507,0.037506819,0.000037587,0.999296371,0.021809487,0.015014657,0.999649392,0.002015622,0.035480608,0.999368332,0.033618196,0.048510182,0.998256770,1,-0.006585694,0.007816696,0.999947763,1.127592691,nan,nan,nan,nan,1.110078455,2.149487656,1.449007085,2.565817099,2.782093794,-1.926543769,-163.868760224,53.890018262,-55.585376591,0.991626676
1294,1782712737.439913988,220,0,21,9.499671979,0.306978021,4.390909513,1,0.688928623,1,88,0.005897397,0.048750618,0.998793571,0.023522674,0.006766042,0.999700407,0.008471638,0.073866296,0.997232170,0.028317579,-0.018069431,0.999435646,0.007606080,0.070723197,0.997466980,0.028238114,-0.014802330,0.999491621,0.030369579,0.048412347,0.998365631,1,-0.006585694,0.007816696,0.999947763,1.449363595,nan,nan,nan,nan,1.402536091,1.925013953,1.726255885,2.490152358,2.776189357,-1.740316310,-163.210274003,53.789570841,-55.604853445,1.002007937
1295,1782712737.538978815,220,0,21,9.698602617,0.108047383,4.986175261,1,0.805126764,1,107,0.009562205,0.051857476,0.998608715,0.015717880,0.005757629,0.999859889,-0.016567535,0.103887972,0.994451007,0.055915506,-0.036515238,0.997767555,0.029210814,-0.065136376,0.997448736,-0.037386043,0.111627959,0.993046566,0.026274533,0.052751642,0.998261946,1,-0.006585694,0.007816696,0.999947763,3.344910825,nan,nan,nan,nan,0.959132408,3.829207098,1.283371556,4.393265269,3.024895251,-1.505593105,-163.002172833,53.703820814,-55.642237140,1.006778316
1296,1782712737.639051437,220,0,20,10.021867588,0.215217588,4.712742993,1,0.595839054,1,76,0.006512765,0.050137116,0.998721109,0.016145427,0.005494339,0.999854558,-0.006498666,0.111436783,0.993750276,0.046085759,-0.049737749,0.997698481,-0.026287858,0.077626470,0.996635881,0.055414182,-0.011585819,0.998396233,0.023553113,0.050790152,0.998431576,1,-0.006585694,0.007816696,0.999947763,3.602331843,nan,nan,nan,nan,0.977209341,3.888017721,1.309216201,4.473090888,2.912122518,-1.349618751,-163.447450818,53.600377769,-55.657360316,1.005908592
1297,1782712737.739327431,220,0,22,9.659211017,0.147438983,4.729402469,1,0.794036425,1,115,0.003357060,0.051119167,0.998686918,0.014236129,0.005785284,0.999881925,-0.009595765,0.112567828,0.993597708,0.043174486,-0.050142223,0.997808459,0.005489500,-0.058583344,0.998267428,-0.017239721,0.110715976,0.993702553,0.018621702,0.052872535,0.998427627,1,-0.006585694,0.007816696,0.999947763,3.610510520,nan,nan,nan,nan,0.880484330,3.793951339,1.198694584,4.379561602,3.031312436,-1.067006608,-164.478196454,53.512419502,-55.675356986,1.011934985
1298,1782712737.840102673,220,0,21,10.218070189,0.411420189,2.538725404,1,0.582829238,1,79,-0.014260784,0.060789799,0.998048711,0.026143645,0.007211190,0.999632187,-0.014732796,0.097301951,0.995145856,0.035797873,-0.028117767,0.998963414,-0.027252908,0.050908821,0.998331393,0.036230024,0.020038276,0.999142559,0.012858582,0.061198010,0.998042815,1,-0.006585694,0.007816696,0.999947763,2.098884981,nan,nan,nan,nan,1.554048926,2.609021893,1.875744760,3.184643866,3.508870543,-0.736762802,-165.441168369,53.413933355,-55.691226760,1.010103362
1299,1782712737.939114332,220,0,21,10.009101811,0.202451811,4.200846509,1,0.819222033,1,123,-0.011287580,0.055026749,0.998421077,0.022216001,0.012120574,0.999679719,-0.006256528,0.103243011,0.994636485,0.028606813,-0.036077477,0.998939471,0.012472584,0.154627673,0.987894082,0.022425251,-0.090734679,0.995622582,0.013146706,0.061611673,0.998013610,1,-0.006585694,0.007816696,0.999947763,2.786312449,nan,nan,nan,nan,1.450155847,2.638987780,1.668667943,3.224415593,3.532631706,-0.753272494,-166.495450072,53.321169845,-55.705821065,1.014808635
1300,1782712738.039867401,221,0,21,10.417640044,0.610990044,4.044345630,1,0.568051786,1,101,0.005711575,0.048115377,0.998825454,0.003634666,0.004650127,0.999982583,-0.021669085,0.091907457,0.995531752,0.039934771,-0.032213249,0.998682893,0.005657775,0.056814668,0.998368711,0.005590445,-0.003838929,0.999977005,0.010274371,0.051852447,0.998601903,1,-0.006585694,0.007816696,0.999947763,2.965516465,nan,nan,nan,nan,0.338165896,2.941005579,0.613052045,3.517668728,2.972416303,-0.588688479,-167.379596144,53.222663437,-55.728326509,1.018046046
1301,1782712738.139690399,221,0,21,9.592726943,0.213923057,3.188220148,1,0.767399418,1,94,-0.009642202,0.042068742,0.999068190,0.018510972,0.008054316,0.999796215,0.000062562,0.078406413,0.996921477,0.017319105,-0.029597362,0.999411849,0.001454123,0.014126437,0.999899160,0.001354512,0.032755245,0.999462485,0.010215063,0.045706220,0.998902695,1,-0.006585694,0.007816696,0.999947763,2.158602835,nan,nan,nan,nan,1.156727086,1.965183831,1.438061414,2.544256727,2.619822943,-0.585290189,-166.877104374,53.136076215,-55.745770417,1.024339235
1302,1782712738.238884211,221,0,22,10.118551630,0.311901630,4.117653158,1,0.765935478,1,105,-0.006264035,0.047402125,0.998856246,0.016378141,0.002885170,0.999861707,-0.010787334,0.074941352,0.997129594,0.027305114,-0.022848196,0.999365994,-0.006195849,-0.006020978,0.999962679,0.003641270,0.054761514,0.998492823,0.010331877,0.046324038,0.998873033,1,-0.006585694,0.007816696,0.999947763,1.602133353,nan,nan,nan,nan,0.952891380,2.040361582,1.345768511,2.619128380,2.655263912,-0.591983478,-166.293707734,53.026933525,-55.773079103,1.025409519
1303,1782712738.339844227,221,0,20,9.600778807,0.205871193,3.376031607,1,0.805771208,1,107,-0.005521120,0.042312467,0.999089171,0.012574709,0.010797861,0.999862632,-0.010031241,0.058977303,0.998208922,0.020940855,-0.004329335,0.999771343,0.001238043,0.106880957,0.994271054,0.021462842,-0.053674115,0.998327820,0.009269968,0.049783827,0.998716996,1,-0.006585694,0.007816696,0.999947763,0.990471924,nan,nan,nan,nan,0.949697701,1.225289026,1.111046893,1.723961706,2.853705454,-0.531137641,-166.176518624,52.934617785,-55.794186345,1.026979552
1304,1782712738.539180517,221,0,21,9.978714921,0.172064921,2.325049245,1,0.777809000,1,121,-0.014310842,0.040479122,0.999077895,0.014786286,0.010394920,0.999836642,-0.021932279,0.054638590,0.998265295,0.025640400,-0.001496154,0.999670111,-0.000048092,0.026104112,0.999659228,-0.002558512,0.020861990,0.999779091,0.002566896,0.046946230,0.998894120,1,-0.006585694,0.007816696,0.999947763,0.922520344,nan,nan,nan,nan,1.035650662,1.471747451,1.233442541,1.922128595,2.690818715,-0.147072458,-165.862733789,52.753443360,-55.844308299,1.036429519
1305,1782712738.639093161,222,0,22,10.001085781,0.194435781,2.028994303,1,0.871823377,1,130,-0.008888509,0.036473417,0.999295094,0.017696265,0.010119354,0.999792199,-0.016916609,0.049570834,0.998627338,0.028744425,-0.000573378,0.999586629,0.007824106,0.030955058,0.999490154,0.000134682,0.011290641,0.999936250,0.010775860,0.041845787,0.999065969,1,-0.006585694,0.007816696,0.999947763,0.881020712,nan,nan,nan,nan,1.168070668,1.647488884,1.397558387,2.080780472,2.398426616,-0.617423274,-165.532093555,52.638019266,-55.873536109,1.033936490
1306,1782712738.740195990,222,0,21,9.359064964,0.447585036,3.097389225,1,0.798943040,1,99,0.000769628,0.029032334,0.999578177,0.008369612,0.013313366,0.999876344,-0.039219655,0.029800794,0.998786129,0.047215159,0.022790580,0.998624713,0.026890146,-0.080070583,0.996426426,-0.044883728,0.111844625,0.992711555,0.012273578,0.039745581,0.999134449,1,-0.006585694,0.007816696,0.999947763,2.292242340,nan,nan,nan,nan,0.901050636,3.005273629,0.912937773,3.201040487,2.278025729,-0.703241879,-165.143822758,52.557003199,-55.891382744,1.047558653
1307,1782712738.839543343,222,0,20,9.609232624,0.197417376,3.152230853,1,0.561903411,1,91,0.016234388,0.037605495,0.999160784,0.001238078,0.004130926,0.999990701,0.002585730,0.089165295,0.996013486,0.027221585,-0.042536591,0.998723998,-0.002492069,0.001794652,0.999995284,0.010505194,0.043461980,0.998999848,0.018455950,0.041297127,0.998976439,1,-0.006585694,0.007816696,0.999947763,3.061591613,nan,nan,nan,nan,0.247087011,2.894739818,0.495529375,3.476212069,2.367227594,-1.057508095,-165.673376994,52.429273109,-55.898531400,1.043547782
1308,1782712738.939202309,222,0,22,9.989094634,0.182444634,3.244278759,1,0.574534064,1,86,-0.005502322,0.035208602,0.999364838,0.028433180,0.013422124,0.999505578,-0.016623421,0.044986527,0.998849275,0.041484625,0.006417665,0.999118531,0.019171655,0.050429711,0.998543585,0.007878643,-0.007034669,0.999944219,0.025242061,0.041790081,0.998807503,1,-0.006585694,0.007816696,0.999947763,0.848976688,nan,nan,nan,nan,1.801790648,2.405874699,2.032239989,2.756067918,2.395856585,-1.446417195,-166.845229370,52.343763053,-55.916776987,1.051630814
