accepted_step,timestamp,dt_from_previous_s,previous_world_z,current_world_z,previous_roll_deg,previous_pitch_deg,previous_yaw_deg,local_dx,local_dy,local_dz,pitch_step_m,roll_step_m,local_z_step_m,world_z_step_m,reconstructed_step_m,step_closure_error_m,cumulative_pitch_m,cumulative_roll_m,cumulative_local_z_m,cumulative_world_z_m,cumulative_sum_m,cumulative_closure_error_m,max_abs_step_closure_error_m
2536,1782712871.239236116,0.100651741,-1.881358835,-1.883705211,-2.007239543,1.142127533,8.864924817,0.012340124,-0.001576858,-0.002157378,-0.000245970,0.000055220,-0.002155625,-0.002346376,-0.002346376,0.000000000,-6.228974622,-0.140895257,4.486164667,-1.883705211,-1.883705211,0.000000000,0.000000000
2537,1782712871.339348555,0.100112438,-1.883705211,-1.882034474,-2.086568126,1.023740688,8.821611259,-0.006823377,0.006438270,0.001784670,0.000121911,-0.000234376,0.001783202,0.001670737,0.001670737,0.000000000,-6.228852711,-0.141129633,4.487947869,-1.882034474,-1.882034474,0.000000000,0.000000000
2538,1782712871.439611197,0.100262642,-1.882034474,-1.886115361,-1.955808979,1.107705235,8.883224724,0.000032240,-0.002200372,-0.004158545,-0.000000623,0.000075082,-0.004155346,-0.004080887,-0.004080887,0.000000000,-6.228853334,-0.141054551,4.483792524,-1.886115361,-1.886115361,0.000000000,0.000000000
2539,1782712871.539645433,0.100034237,-1.886115361,-1.883222381,-2.029564608,1.054248770,8.815834983,-0.000988584,0.003402392,0.002997655,0.000018189,-0.000120476,0.002995268,0.002892981,0.002892981,-0.000000000,-6.228835145,-0.141175027,4.486787791,-1.883222381,-1.883222381,0.000000000,0.000000000
2540,1782712871.639414072,0.099768639,-1.883222381,-1.888142344,-1.985586761,1.096189906,8.867212991,0.011636175,-0.006054764,-0.004910946,-0.000222611,0.000209748,-0.004907099,-0.004919963,-0.004919963,-0.000000000,-6.229057756,-0.140965279,4.481880692,-1.888142344,-1.888142344,0.000000000,0.000000000
2541,1782712871.739164829,0.099750757,-1.888142344,-1.881537416,-2.020010599,0.976050846,8.856348102,-0.015305137,0.005376879,0.006538723,0.000260715,-0.000189500,0.006533712,0.006604927,0.006604927,0.000000000,-6.228797041,-0.141154779,4.488414404,-1.881537416,-1.881537416,0.000000000,0.000000000
2542,1782712871.839361906,0.100197077,-1.881537416,-1.889573709,-2.009000003,1.140723979,8.827030057,0.014554878,-0.003446990,-0.007873748,-0.000289760,0.000120815,-0.007867349,-0.008036293,-0.008036293,-0.000000000,-6.229086801,-0.141033964,4.480547055,-1.889573709,-1.889573709,0.000000000,0.000000000
2543,1782712871.939511299,0.100149393,-1.889573709,-1.886494897,-1.994144530,0.968328422,8.843231133,-0.010955251,0.002230145,0.002973489,0.000185141,-0.000077592,0.002971264,0.003078813,0.003078813,-0.000000000,-6.228901660,-0.141111556,4.483518319,-1.886494897,-1.886494897,0.000000000,0.000000000
2544,1782712872.039216042,0.099704742,-1.886494897,-1.887473807,-2.002495565,1.045282346,8.806909641,0.008743239,-0.002524992,-0.000908333,-0.000159499,0.000088216,-0.000907627,-0.000978911,-0.000978911,0.000000000,-6.229061159,-0.141023340,4.482610692,-1.887473807,-1.887473807,0.000000000,0.000000000
2545,1782712872.139393806,0.100177765,-1.887473807,-1.882148033,-2.010124745,1.009700286,8.834296072,-0.012073024,-0.000406589,0.005102700,0.000212747,0.000014259,0.005098768,0.005325774,0.005325774,0.000000000,-6.228848412,-0.141009080,4.487709460,-1.882148033,-1.882148033,0.000000000,0.000000000
2546,1782712872.239341497,0.099947691,-1.882148033,-1.883281889,-2.020165319,1.107289441,8.844799631,0.004546904,0.002761868,-0.000949415,-0.000087867,-0.000097341,-0.000948647,-0.001133856,-0.001133856,0.000000000,-6.228936280,-0.141106421,4.486760812,-1.883281889,-1.883281889,0.000000000,0.000000000
2547,1782712872.338482380,0.099140882,-1.883281889,-1.885001081,-1.966064227,1.035863084,8.832571497,-0.002044073,-0.000373479,-0.001770288,0.000036953,0.000012811,-0.001768957,-0.001719192,-0.001719192,0.000000000,-6.228899326,-0.141093610,4.484991856,-1.885001081,-1.885001081,0.000000000,0.000000000
2548,1782712872.439405203,0.100922823,-1.885001081,-1.886398040,-1.993390226,1.122755076,8.820084482,0.002816177,-0.000026785,-0.001343780,-0.000055182,0.000000932,-0.001342709,-0.001396959,-0.001396959,-0.000000000,-6.228954508,-0.141092679,4.483649146,-1.886398040,-1.886398040,0.000000000,0.000000000
2549,1782712872.538467884,0.099062681,-1.886398040,-1.883563460,-2.002617537,1.049239822,8.814726135,-0.000196993,-0.003884066,0.002697366,0.000003607,0.000135707,0.002695266,0.002834580,0.002834580,-0.000000000,-6.228950901,-0.140956972,4.486344413,-1.883563460,-1.883563460,0.000000000,0.000000000
2550,1782712872.639358521,0.100890636,-1.883563460,-1.886745019,-2.004820673,1.050878083,8.889272867,0.002568150,0.002494119,-0.003049599,-0.000047101,-0.000087239,-0.003047220,-0.003181559,-0.003181559,0.000000000,-6.228998001,-0.141044211,4.483297193,-1.886745019,-1.886745019,0.000000000,0.000000000
2551,1782712872.738500118,0.099141598,-1.886745019,-1.885221144,-2.007139683,1.059700861,8.854092308,0.005635785,0.001510209,0.001682309,-0.000104229,-0.000052885,0.001680990,0.001523876,0.001523876,0.000000000,-6.229102231,-0.141097095,4.484978182,-1.885221144,-1.885221144,0.000000000,0.000000000
2552,1782712872.839231730,0.100731611,-1.885221144,-1.882781836,-1.996259461,1.020407385,8.831560838,-0.009143574,0.000190043,0.002284842,0.000162834,-0.000006619,0.002283093,0.002439308,0.002439308,0.000000000,-6.228939397,-0.141103714,4.487261276,-1.882781836,-1.882781836,0.000000000,0.000000000
2553,1782712872.939397335,0.100165606,-1.882781836,-1.880599600,-2.008750986,1.088715425,8.806385229,-0.001747042,0.000643098,0.002173307,0.000033195,-0.000022538,0.002171579,0.002182236,0.002182236,-0.000000000,-6.228906202,-0.141126252,4.489432855,-1.880599600,-1.880599600,0.000000000,0.000000000
2554,1782712873.039410591,0.100013256,-1.880599600,-1.884573357,-2.009004580,1.135186333,8.805194773,-0.002609239,-0.002905554,-0.004130637,0.000051693,0.000101839,-0.004127288,-0.003973757,-0.003973757,0.000000000,-6.228854510,-0.141024413,4.485305566,-1.884573357,-1.884573357,0.000000000,0.000000000
2555,1782712873.139254808,0.099844217,-1.884573357,-1.886524848,-2.017569168,1.102663782,8.813222371,0.014799095,0.001110932,-0.001628906,-0.000284793,-0.000039104,-0.001627594,-0.001951491,-0.001951491,0.000000000,-6.229139302,-0.141063518,4.483677972,-1.886524848,-1.886524848,0.000000000,0.000000000
2556,1782712873.239509583,0.100254774,-1.886524848,-1.880412466,-2.009633307,1.053235592,8.917591091,-0.014527667,0.002847531,0.005949847,0.000267039,-0.000099839,0.005945182,0.006112382,0.006112382,0.000000000,-6.228872264,-0.141163357,4.489623155,-1.880412466,-1.880412466,0.000000000,0.000000000
2557,1782712873.339397192,0.099887609,-1.880412466,-1.881876059,-1.962455094,1.155951706,8.835810999,0.005518353,-0.003401546,-0.001469889,-0.000111326,0.000116461,-0.001468728,-0.001463593,-0.001463593,0.000000000,-6.228983590,-0.141046896,4.488154426,-1.881876059,-1.881876059,0.000000000,0.000000000
2558,1782712873.439399719,0.100002527,-1.881876059,-1.882874997,-2.034344248,1.042081075,8.840825553,-0.003705138,-0.000425396,-0.001082282,0.000067384,0.000015098,-0.001081421,-0.000998938,-0.000998938,0.000000000,-6.228916205,-0.141031797,4.487073006,-1.882874997,-1.882874997,0.000000000,0.000000000
2559,1782712873.539804697,0.100404978,-1.882874997,-1.883664683,-2.011089858,1.139524727,8.848204274,0.011916825,-0.001073189,-0.000590829,-0.000236992,0.000037654,-0.000590348,-0.000789686,-0.000789686,-0.000000000,-6.229153197,-0.140994143,4.486482658,-1.883664683,-1.883664683,0.000000000,0.000000000
2560,1782712873.639605761,0.099801064,-1.883664683,-1.885259647,-1.988154872,1.067818879,8.885097680,-0.005956676,0.001701236,-0.001648240,0.000111008,-0.000059011,-0.001646961,-0.001594964,-0.001594964,0.000000000,-6.229042189,-0.141053154,4.484835696,-1.885259647,-1.885259647,0.000000000,0.000000000
2561,1782712873.839431047,0.199825287,-1.885259647,-1.883373718,-2.023323869,1.070355926,8.836156984,-0.002850802,0.000397443,0.001848179,0.000053253,-0.000014030,0.001846705,0.001885928,0.001885928,-0.000000000,-6.228988936,-0.141067184,4.486682401,-1.883373718,-1.883373718,0.000000000,0.000000000
2562,1782712873.939508677,0.100077629,-1.883373718,-1.884688726,-1.986062068,1.084618894,8.861018372,0.004424607,0.003784617,-0.001100975,-0.000083754,-0.000131138,-0.001100117,-0.001315008,-0.001315008,-0.000000000,-6.229072689,-0.141198321,4.485582284,-1.884688726,-1.884688726,0.000000000,0.000000000
2563,1782712874.039704084,0.100195408,-1.884688726,-1.884940201,-1.982249943,1.005083236,8.822475428,-0.007920964,-0.001429276,-0.000440179,0.000138943,0.000049431,-0.000439848,-0.000251475,-0.000251475,-0.000000000,-6.228933747,-0.141148890,4.485142436,-1.884940201,-1.884940201,0.000000000,0.000000000
2564,1782712874.140483141,0.100779057,-1.884940201,-1.880326118,-1.943979197,1.066023912,8.904685072,0.008722029,-0.003830752,0.004649907,-0.000162269,0.000129926,0.004646427,0.004614083,0.004614083,0.000000000,-6.229096016,-0.141018965,4.489788863,-1.880326118,-1.880326118,0.000000000,0.000000000
2565,1782712874.239471436,0.098988295,-1.880326118,-1.883690650,-1.982380039,1.120374852,8.822869982,-0.009572992,0.003973678,-0.003416978,0.000187181,-0.000137432,-0.003414280,-0.003364532,-0.003364532,0.000000000,-6.228908836,-0.141156397,4.486374582,-1.883690650,-1.883690650,0.000000000,0.000000000
2566,1782712874.339496136,0.100024700,-1.883690650,-1.883603828,-2.006281610,1.101022780,8.863444501,-0.001754640,0.000481610,0.000070020,0.000033716,-0.000016858,0.000069964,0.000086822,0.000086822,0.000000000,-6.228875120,-0.141173254,4.486444546,-1.883603828,-1.883603828,0.000000000,0.000000000
2567,1782712874.439712286,0.100216150,-1.883603828,-1.887589602,-1.976003834,1.116965055,8.872980227,0.006739441,-0.004755870,-0.004021510,-0.000131375,0.000163956,-0.004018355,-0.003985775,-0.003985775,-0.000000000,-6.229006495,-0.141009299,4.482426191,-1.887589602,-1.887589602,0.000000000,0.000000000
2568,1782712874.539531231,0.099818945,-1.887589602,-1.882635657,-2.008566371,1.042672057,8.864242690,-0.005906058,0.000859835,0.004880410,0.000107473,-0.000030131,0.004876604,0.004953945,0.004953945,0.000000000,-6.228899022,-0.141039430,4.487302795,-1.882635657,-1.882635657,0.000000000,0.000000000
2569,1782712874.639301062,0.099769831,-1.882635657,-1.887082714,-1.993869148,1.107542566,8.865980745,0.008566382,0.002741021,-0.004189446,-0.000165580,-0.000095349,-0.004186128,-0.004447057,-0.004447057,-0.000000000,-6.229064602,-0.141134779,4.483116667,-1.887082714,-1.887082714,0.000000000,0.000000000
2570,1782712874.738801718,0.099500656,-1.887082714,-1.883438362,-2.008281420,0.992706257,8.842104119,-0.002205150,0.000417364,0.003623541,0.000038204,-0.000014624,0.003620772,0.003644352,0.003644352,-0.000000000,-6.229026398,-0.141149403,4.486737439,-1.883438362,-1.883438362,0.000000000,0.000000000
2571,1782712874.840299368,0.101497650,-1.883438362,-1.887286433,-1.951710911,1.098135581,8.829417608,-0.000115257,-0.001218791,-0.003894755,0.000002209,0.000041501,-0.003891781,-0.003848071,-0.003848071,0.000000000,-6.229024189,-0.141107902,4.482845658,-1.887286433,-1.887286433,0.000000000,0.000000000
2572,1782712874.939360857,0.099061489,-1.887286433,-1.882801970,-2.006281134,1.026161111,8.861286849,-0.001070012,-0.004048179,0.004326946,0.000019163,0.000141700,0.004323600,0.004484463,0.004484463,0.000000000,-6.229005026,-0.140966202,4.487169258,-1.882801970,-1.882801970,0.000000000,0.000000000
2573,1782712875.039194584,0.099833727,-1.882801970,-1.885654414,-2.017968515,1.114835974,8.863743720,0.013166300,0.000266458,-0.002588990,-0.000256168,-0.000009381,-0.002586895,-0.002852444,-0.002852444,0.000000000,-6.229261194,-0.140975583,4.484582363,-1.885654414,-1.885654414,0.000000000,0.000000000
2574,1782712875.140624523,0.101429939,-1.885654414,-1.882928023,-2.005819145,1.006788903,8.885698382,-0.010543292,0.001225665,0.002586012,0.000185255,-0.000042893,0.002584029,0.002726391,0.002726391,0.000000000,-6.229075939,-0.141018476,4.487166392,-1.882928023,-1.882928023,0.000000000,0.000000000
2575,1782712875.239207029,0.098582506,-1.882928023,-1.885083650,-1.991880884,1.096627461,8.850170121,0.000343310,0.001485712,-0.002099078,-0.000006570,-0.000051631,-0.002097425,-0.002155627,-0.002155627,-0.000000000,-6.229082509,-0.141070107,4.485068966,-1.885083650,-1.885083650,0.000000000,0.000000000
2576,1782712875.339207411,0.100000381,-1.885083650,-1.882624138,-1.994661696,1.069124822,8.836465159,-0.008137778,0.005768012,0.002510358,0.000151840,-0.000200729,0.002508400,0.002459511,0.002459511,0.000000000,-6.228930669,-0.141270835,4.487577366,-1.882624138,-1.882624138,0.000000000,0.000000000
2577,1782712875.439148664,0.099941254,-1.882624138,-1.886032420,-1.935269558,1.118922412,8.858757954,0.014689872,-0.007552072,-0.003378983,-0.000286859,0.000254988,-0.003376412,-0.003408282,-0.003408282,-0.000000000,-6.229217528,-0.141015847,4.484200955,-1.886032420,-1.886032420,0.000000000,0.000000000
2578,1782712875.539113045,0.099964380,-1.886032420,-1.883001359,-2.033251296,0.994077173,8.892831397,-0.016634314,0.004475797,0.002903512,0.000288590,-0.000158775,0.002901247,0.003031061,0.003031061,0.000000000,-6.228928938,-0.141174622,4.487102202,-1.883001359,-1.883001359,0.000000000,0.000000000
2579,1782712875.639074564,0.099961519,-1.883001359,-1.885465770,-1.987656334,1.108282501,8.828403228,0.009573650,-0.002242763,-0.002358872,-0.000185173,0.000077774,-0.002357012,-0.002464411,-0.002464411,0.000000000,-6.229114112,-0.141096849,4.484745190,-1.885465770,-1.885465770,0.000000000,0.000000000
2580,1782712875.739342451,0.100267887,-1.885465770,-1.882804057,-2.021904110,1.064570362,8.826541123,-0.001829057,-0.003184097,0.002517412,0.000033982,0.000112321,0.002515411,0.002661713,0.002661713,-0.000000000,-6.229080129,-0.140984528,4.487260601,-1.882804057,-1.882804057,0.000000000,0.000000000
2581,1782712875.839174509,0.099832058,-1.882804057,-1.883677961,-1.999281900,1.100072900,8.866545437,0.004663719,0.002824212,-0.000686401,-0.000089537,-0.000098510,-0.000685857,-0.000873904,-0.000873904,0.000000000,-6.229169667,-0.141083038,4.486574744,-1.883677961,-1.883677961,0.000000000,0.000000000
2582,1782712875.939302921,0.100128412,-1.883677961,-1.881408221,-1.975923574,1.022397743,8.876757925,-0.011381493,-0.002234160,0.001991137,0.000203083,0.000077021,0.001989637,0.002269740,0.002269740,-0.000000000,-6.228966584,-0.141006018,4.488564380,-1.881408221,-1.881408221,0.000000000,0.000000000
2583,1782712876.039513826,0.100210905,-1.881408221,-1.882944366,-2.025290025,1.108096686,8.844411334,0.009728116,0.001111965,-0.001309788,-0.000188129,-0.000039290,-0.001308725,-0.001536145,-0.001536145,-0.000000000,-6.229154713,-0.141045308,4.487255655,-1.882944366,-1.882944366,0.000000000,0.000000000
2584,1782712876.138597250,0.099083424,-1.882944366,-1.886814711,-2.007792295,1.039118246,8.813702144,-0.004029162,0.002351494,-0.003864049,0.000073069,-0.000082372,-0.003861042,-0.003870345,-0.003870345,-0.000000000,-6.229081644,-0.141127680,4.483394613,-1.886814711,-1.886814711,0.000000000,0.000000000
2585,1782712876.238562346,0.099965096,-1.886814711,-1.881945593,-1.989202353,1.023987401,8.854372472,0.002702089,-0.001196524,0.004879600,-0.000048289,0.000041526,0.004875881,0.004869118,0.004869118,0.000000000,-6.229129933,-0.141086154,4.488270494,-1.881945593,-1.881945593,0.000000000,0.000000000
2586,1782712876.439511061,0.200948715,-1.881945593,-1.881115203,-2.006690116,1.107222426,8.808814775,-0.000409969,-0.000678115,0.000799366,0.000007922,0.000023741,0.000798727,0.000830390,0.000830390,-0.000000000,-6.229122011,-0.141062413,4.489069221,-1.881115203,-1.881115203,0.000000000,0.000000000
2587,1782712876.538669586,0.099158525,-1.881115203,-1.882717771,-2.003322600,1.134968717,8.811279676,0.000166537,0.001995037,-0.001530778,-0.000003299,-0.000069728,-0.001529542,-0.001602568,-0.001602568,-0.000000000,-6.229125310,-0.141132141,4.487539679,-1.882717771,-1.882717771,0.000000000,0.000000000
2588,1782712876.640333414,0.101663828,-1.882717771,-1.878324360,-1.990664985,1.100292830,8.876057371,-0.008574192,0.002185504,0.004308062,0.000164646,-0.000075903,0.004304668,0.004393411,0.004393411,0.000000000,-6.228960663,-0.141208044,4.491844347,-1.878324360,-1.878324360,0.000000000,0.000000000
2589,1782712876.840575457,0.200242043,-1.878324360,-1.879978218,-1.981681304,1.209480068,8.841752474,0.004174110,-0.005518755,-0.001757990,-0.000088106,0.000190796,-0.001756548,-0.001653858,-0.001653858,0.000000000,-6.229048770,-0.141017248,4.490087800,-1.879978218,-1.879978218,0.000000000,0.000000000
2590,1782712876.939454079,0.098878622,-1.879978218,-1.883001789,-1.987368101,1.183369744,8.874576099,0.005769097,-0.000682673,-0.002930483,-0.000119145,0.000023669,-0.002928095,-0.003023571,-0.003023571,0.000000000,-6.229167915,-0.140993579,4.487159705,-1.883001789,-1.883001789,0.000000000,0.000000000
2591,1782712877.039433479,0.099979401,-1.883001789,-1.880376823,-2.020517538,1.134506262,8.881797455,-0.006610835,0.004407037,0.002651593,0.000130892,-0.000155350,0.002649425,0.002624966,0.002624966,0.000000000,-6.229037023,-0.141148929,4.489809129,-1.880376823,-1.880376823,0.000000000,0.000000000
2592,1782712877.139267445,0.099833965,-1.880376823,-1.883552377,-1.952989964,1.194775958,8.823432932,0.004186987,-0.002405623,-0.003172747,-0.000087304,0.000081965,-0.003170215,-0.003175554,-0.003175554,0.000000000,-6.229124327,-0.141066964,4.486638914,-1.883552377,-1.883552377,0.000000000,0.000000000
2593,1782712877.239594936,0.100327492,-1.883552377,-1.881960235,-2.003791228,1.086633903,8.867187349,-0.000310693,-0.004017281,0.001446953,0.000005892,0.000140441,0.001445808,0.001592142,0.001592142,-0.000000000,-6.229118435,-0.140926523,4.488084722,-1.881960235,-1.881960235,0.000000000,0.000000000
2594,1782712877.339391947,0.099797010,-1.881960235,-1.886540005,-1.988424492,1.096834792,8.867974133,0.011796389,0.004678396,-0.004194956,-0.000225809,-0.000162299,-0.004191662,-0.004579770,-0.004579770,-0.000000000,-6.229344244,-0.141088822,4.483893061,-1.886540005,-1.886540005,0.000000000,0.000000000
2595,1782712877.439193249,0.099801302,-1.886540005,-1.883754297,-1.994228527,1.013223449,8.803735469,-0.010182745,-0.000354878,0.002595274,0.000180063,0.000012347,0.002593297,0.002785708,0.002785708,0.000000000,-6.229164181,-0.141076475,4.486486358,-1.883754297,-1.883754297,0.000000000,0.000000000
2596,1782712877.538687706,0.099494457,-1.883754297,-1.883373243,-1.989779158,1.031394090,8.876609699,-0.000173233,0.002163380,0.000453386,0.000003118,-0.000075103,0.000453039,0.000381054,0.000381054,0.000000000,-6.229161062,-0.141151578,4.486939397,-1.883373243,-1.883373243,0.000000000,0.000000000
2597,1782712877.639564753,0.100877047,-1.883373243,-1.881817633,-1.961435293,1.106477757,8.836641440,-0.003170147,-0.008645199,0.001199477,0.000061217,0.000295842,0.001198551,0.001555611,0.001555611,-0.000000000,-6.229099845,-0.140855735,4.488137948,-1.881817633,-1.881817633,0.000000000,0.000000000
